##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	P1_R2.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	153338
Total Bases	29.2 Mbp
Sequences flagged as poor quality	0
Sequence length	42-250
%GC	55
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.21808031929463	37.0	37.0	37.0	37.0	37.0
2	36.875164668901384	37.0	37.0	37.0	37.0	37.0
3	36.73595586221289	37.0	37.0	37.0	37.0	37.0
4	36.726786576060725	37.0	37.0	37.0	37.0	37.0
5	36.89808136274113	37.0	37.0	37.0	37.0	37.0
6	36.89431191224615	37.0	37.0	37.0	37.0	37.0
7	36.73268204880721	37.0	37.0	37.0	37.0	37.0
8	36.70916537322777	37.0	37.0	37.0	37.0	37.0
9	36.75160755976992	37.0	37.0	37.0	37.0	37.0
10-14	36.836070641328305	37.0	37.0	37.0	37.0	37.0
15-19	36.72906128943901	37.0	37.0	37.0	37.0	37.0
20-24	36.86568104448995	37.0	37.0	37.0	37.0	37.0
25-29	36.802339928784775	37.0	37.0	37.0	37.0	37.0
30-34	36.78175794649728	37.0	37.0	37.0	37.0	37.0
35-39	36.75955992643702	37.0	37.0	37.0	37.0	37.0
40-44	36.54013667638677	37.0	37.0	37.0	37.0	37.0
45-49	36.4159969938557	37.0	37.0	37.0	37.0	37.0
50-54	36.656198084088935	37.0	37.0	37.0	37.0	37.0
55-59	36.75479091678015	37.0	37.0	37.0	37.0	37.0
60-64	36.766851240008904	37.0	37.0	37.0	37.0	37.0
65-69	36.79362771473584	37.0	37.0	37.0	37.0	37.0
70-74	36.397210290167045	37.0	37.0	37.0	37.0	37.0
75-79	36.727152533898966	37.0	37.0	37.0	37.0	37.0
80-84	36.742924208829706	37.0	37.0	37.0	37.0	37.0
85-89	36.6772933080257	37.0	37.0	37.0	37.0	37.0
90-94	36.66941439721975	37.0	37.0	37.0	37.0	37.0
95-99	36.704625156681296	37.0	37.0	37.0	37.0	37.0
100-104	36.42532607619519	37.0	37.0	37.0	37.0	37.0
105-109	36.51670401389718	37.0	37.0	37.0	37.0	37.0
110-114	36.47077813482183	37.0	37.0	37.0	37.0	37.0
115-119	36.38209215998431	37.0	37.0	37.0	37.0	37.0
120-124	36.4443640498645	37.0	37.0	37.0	37.0	37.0
125-129	36.46858328103166	37.0	37.0	37.0	37.0	37.0
130-134	36.4429984658979	37.0	37.0	37.0	37.0	37.0
135-139	36.39616722316437	37.0	37.0	37.0	37.0	37.0
140-144	36.49235835461786	37.0	37.0	37.0	37.0	37.0
145-149	36.59113972950492	37.0	37.0	37.0	37.0	37.0
150-154	36.54554264505747	37.0	37.0	37.0	37.0	37.0
155-159	36.503071107284754	37.0	37.0	37.0	37.0	37.0
160-164	36.49311492738362	37.0	37.0	37.0	37.0	37.0
165-169	35.92029547471459	37.0	37.0	37.0	34.6	37.0
170-174	36.23970653186446	37.0	37.0	37.0	37.0	37.0
175-179	36.41504115981655	37.0	37.0	37.0	37.0	37.0
180-184	36.13043058567971	37.0	37.0	37.0	37.0	37.0
185-189	35.798252381327245	37.0	37.0	37.0	34.6	37.0
190-194	35.95429426119814	37.0	37.0	37.0	34.6	37.0
195-199	36.29584596118913	37.0	37.0	37.0	37.0	37.0
200-204	36.32824570208327	37.0	37.0	37.0	37.0	37.0
205-209	36.30453309394598	37.0	37.0	37.0	37.0	37.0
210-214	36.060786134957695	37.0	37.0	37.0	37.0	37.0
215-219	35.265851834356795	37.0	37.0	37.0	29.8	37.0
220-224	36.08729026226443	37.0	37.0	37.0	34.6	37.0
225-229	35.583944192682125	37.0	37.0	37.0	29.8	37.0
230-234	35.64280357828231	37.0	37.0	37.0	32.2	37.0
235-239	34.30730448778806	37.0	34.6	37.0	29.4	37.0
240-244	35.11674605361572	37.0	34.6	37.0	31.8	37.0
245-249	35.63840689697774	37.0	37.0	37.0	34.6	37.0
250	33.96911987710971	37.0	37.0	37.0	25.0	37.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
2242	115-119	0.27702346406794476
2242	120-124	-0.028035354242973654
2242	125-129	0.14534209675240817
2242	130-134	0.14988210256061762
2242	135-139	0.24713154844425134
2242	140-144	0.17307106201249667
2242	145-149	0.16117256099802546
2242	150-154	0.09304960486242919
2242	155-159	-0.20602557955189127
2242	160-164	0.0591858591139669
2242	165-169	0.1642698713012578
2242	170-174	0.36251135848016247
2242	175-179	0.046088066484649914
2242	180-184	0.21084450310847558
2242	185-189	0.6962362251787724
2242	190-194	0.376341770179792
2242	195-199	0.3285188687910008
2242	200-204	0.33315229501577903
2242	205-209	-0.11787085040123202
2242	210-214	0.17855010959907247
2242	215-219	0.05959290524867811
2242	220-224	0.07946055830973364
2242	225-229	-0.12279876442023863
2242	230-234	0.3451645302181845
2242	235-239	-0.4350484362139042
2242	240-244	-0.30174061539815966
2242	245-249	0.03801954777899397
2242	250	-0.318074444413746
2243	1	0.34885447010343995
2243	2	0.10746192513676789
2243	3	-0.15323155700693292
2243	4	0.10165503593952963
2243	5	-0.1942577586858505
2243	6	-0.017301632240048548
2243	7	0.13542883770651315
2243	8	0.11152280547685933
2243	9	-0.16133625087625347
2243	10-14	0.02169023667948977
2243	15-19	-0.06739814545806411
2243	20-24	-0.14314429494147163
2243	25-29	0.1196659987887827
2243	30-34	0.0543648216272814
2243	35-39	0.06425168507114165
2243	40-44	0.12168765082832778
2243	45-49	-0.14819450096274522
2243	50-54	0.17573661257472395
2243	55-59	-0.16023607584543953
2243	60-64	-0.18059856659618845
2243	65-69	0.04090026994711593
2243	70-74	-0.01565950740719302
2243	75-79	0.11920988006023236
2243	80-84	0.10430521636845924
2243	85-89	-0.015913891003499714
2243	90-94	0.1997800606431639
2243	95-99	-0.13443803666514498
2243	100-104	0.37651677252058136
2243	105-109	0.3093351876712376
2243	110-114	0.1401899369328845
2243	115-119	0.14521473225920545
2243	120-124	0.0802922847254024
2243	125-129	0.09116622401710117
2243	130-134	0.30050075037325286
2243	135-139	0.4302856703080522
2243	140-144	0.322891850542959
2243	145-149	0.07748080472561725
2243	150-154	0.27620372672623006
2243	155-159	0.17874144553771032
2243	160-164	0.3423399809777621
2243	165-169	0.3766354626991131
2243	170-174	0.30538696809295374
2243	175-179	0.24599699180340195
2243	180-184	0.34281171622323114
2243	185-189	-0.05066723565911957
2243	190-194	0.4578536098883603
2243	195-199	0.49190684693306963
2243	200-204	0.28360766842197194
2243	205-209	0.011273047595125263
2243	210-214	0.31971586551892983
2243	215-219	0.6523980054308254
2243	220-224	0.186928682171299
2243	225-229	0.5757440406799361
2243	230-234	0.28186762675734656
2243	235-239	0.6109442778115906
2243	240-244	0.4540881642011172
2243	245-249	0.46388475725075295
2243	250	1.5776450455680404
2244	1	-0.339225647141312
2244	2	-0.1622009962115456
2244	3	-0.009851000094379003
2244	4	-0.44206748482255875
2244	5	-0.33861535516850694
2244	6	-0.02169831030550995
2244	7	-0.02627121114546327
2244	8	0.10712612741139793
2244	9	-0.03969482439848093
2244	10-14	0.012799176591556716
2244	15-19	0.06543038409737534
2244	20-24	-0.09395035258680906
2244	25-29	-0.18858998557858797
2244	30-34	0.017628133791426137
2244	35-39	-0.45367699104023984
2244	40-44	-0.10488782547847109
2244	45-49	-0.056108521480574325
2244	50-54	-0.08571917638472115
2244	55-59	-0.04484718692945222
2244	60-64	-0.16441217637430583
2244	65-69	-0.20525798547747343
2244	70-74	0.15986873820834546
2244	75-79	-0.23546172304973112
2244	80-84	-0.067150765901971
2244	85-89	-0.22312641127347632
2244	90-94	-0.40193861868745984
2244	95-99	0.08953301715666839
2244	100-104	-0.09295405515919697
2244	105-109	0.1198281772687082
2244	110-114	-0.012817056074105437
2244	115-119	-0.2720346849902029
2244	120-124	-0.011675532403707223
2244	125-129	0.0764312815402306
2244	130-134	-0.24877964664907637
2244	135-139	-0.10246246864976172
2244	140-144	-0.33456782687639475
2244	145-149	-0.18118855011308455
2244	150-154	-0.03125595069312226
2244	155-159	0.019668864892551596
2244	160-164	-0.046369696441587394
2244	165-169	-0.3773967953653994
2244	170-174	-0.19096086374205612
2244	175-179	-0.1698841557375772
2244	180-184	0.04209450310847984
2244	185-189	0.0017917807343224013
2244	190-194	-0.309769340931318
2244	195-199	-0.2798144645423406
2244	200-204	0.06301340612689188
2244	205-209	0.14949026070987514
2244	210-214	-0.2645054459564804
2244	215-219	0.6165373496931181
2244	220-224	0.09543278053195792
2244	225-229	0.046645680024198555
2244	230-234	0.31322008577373595
2244	235-239	0.3059237860083144
2244	240-244	0.22048160682406603
2244	245-249	-0.18836934110989745
2244	250	2.018731111141811
2245	1	0.3701453710447211
2245	2	0.10746192513676789
2245	3	0.01238924084156423
2245	4	-0.1390442020703304
2245	5	-0.30340164035326467
2245	6	-0.13428953004372346
2245	7	0.14215228010902337
2245	8	0.11824624787936955
2245	9	0.10625675674364743
2245	10-14	0.028413679081999987
2245	15-19	0.18446200693995962
2245	20-24	0.08128421245432094
2245	25-29	-0.004134987316099625
2245	30-34	0.012948416427825293
2245	35-39	0.05627320008683512
2245	40-44	-0.1380165177059709
2245	45-49	-0.11031910876193507
2245	50-54	0.13019649603506167
2245	55-59	0.09067284663486674
2245	60-64	0.05756309321702702
2245	65-69	0.04588479916873922
2245	70-74	0.12769660873981792
2245	75-79	-0.05268747668296925
2245	80-84	-0.04878909831189304
2245	85-89	0.16608910149052747
2245	90-94	0.055410996871110285
2245	95-99	0.016805744429390757
2245	100-104	0.22825806605292343
2245	105-109	0.04710090454143767
2245	110-114	0.25329017003311805
2245	115-119	-0.0024775754330974564
2245	120-124	0.022823302095126508
2245	125-129	0.11092428853322644
2245	130-134	0.07650881488938666
2245	135-139	-0.13967400711130296
2245	140-144	-0.14706782687639475
2245	145-149	0.05006144988691119
2245	150-154	-0.10000595069312368
2245	155-159	0.3009188648925516
2245	160-164	0.18488030355840834
2245	165-169	0.2788532046346006
2245	170-174	0.0027891362579453016
2245	175-179	0.38011584426241996
2245	180-184	-0.17665549689152016
2245	185-189	0.07679178073432524
2245	190-194	0.24023065906868624
2245	195-199	0.1576855354576594
2245	200-204	0.14426340612688904
2245	205-209	0.18074026070987514
2245	210-214	0.14799455404352102
2245	215-219	0.041537349693122394
2245	220-224	0.07043278053195934
2245	225-229	0.5403956800241971
2245	230-234	0.01947008577374021
2245	235-239	0.4371737860083087
2245	240-244	0.5204816068240632
2245	245-249	-0.0821193411098946
2245	250	1.6749811111418111
2246	1	0.11606461503097165
2246	2	-0.01753807486323211
2246	3	-0.011021412079401216
2246	4	-0.01791018145177503
2246	5	0.08835093696632157
2246	6	0.1131331503686468
2246	7	0.1408636203152085
2246	8	-0.008042411914445324
2246	9	-0.14503190305016744
2246	10-14	-0.052041647378480604
2246	15-19	-0.020477855602997863
2246	20-24	0.0016020818701178996
2246	25-29	0.047926868353997065
2246	30-34	0.03171989409105436
2246	35-39	0.004469076375492875
2246	40-44	0.05176011459644059
2246	45-49	0.2574214410662421
2246	50-54	-0.03133813952291575
2246	55-59	-0.020603320628552524
2246	60-64	-0.1928461599558986
2246	65-69	0.07469398137820349
2246	70-74	0.015108434044535102
2246	75-79	0.06427469298192534
2246	80-84	-0.015314249256896062
2246	85-89	0.0715389680984515
2246	90-94	-0.10678710353594312
2246	95-99	-0.009860922237280079
2246	100-104	0.10159139938625117
2246	105-109	0.04649484393537762
2246	110-114	0.06778900453195291
2246	115-119	0.20008652713100616
2246	120-124	0.059233558505383144
2246	125-129	0.24342428853323383
2246	130-134	-0.0072411851106153335
2246	135-139	0.05824265955536134
2246	140-144	-0.17581782687639702
2246	145-149	-0.22660521677975254
2246	150-154	-0.015839284026455402
2246	155-159	0.20175219822588275
2246	160-164	0.05696363689174433
2246	165-169	-0.19906346203206482
2246	170-174	0.30028913625794473
2246	175-179	-0.21946748907091518
2246	180-184	0.26084450310847984
2246	185-189	0.12845844740098755
2246	190-194	0.28856399240201114
2246	195-199	0.48851886879099027
2246	200-204	-0.3024032605397835
2246	205-209	-0.1400930726234506
2246	210-214	0.04966122071018475
2246	215-219	-0.35262931697354105
2246	220-224	-0.06498388613470496
2246	225-229	-0.265020986642476
2246	230-234	0.25738675244039655
2246	235-239	-0.09615954732501564
2246	240-244	0.030481606824061203
2246	245-249	-0.2775360077765612
2246	250	1.0874811111418126
2247	1	-0.15476871830235694
2247	2	-0.4133714081965678
2247	3	-0.011021412079401216
2247	4	-0.28874351478511073
2247	5	-0.03664906303367843
2247	6	-0.011866849631353205
2247	7	-0.4841363796847915
2247	8	-0.008042411914445324
2247	9	0.10496809694983256
2247	10-14	-0.052041647378480604
2247	15-19	-0.01631118893632788
2247	20-24	0.005768748536787882
2247	25-29	-0.05623979831267434
2247	30-34	-0.20161343924227992
2247	35-39	-0.06219759029117711
2247	40-44	0.13926011459643917
2247	45-49	-0.21341189226708934
2247	50-54	0.023925018371826923
2247	55-59	0.09015738271735074
2247	60-64	0.016813674638378018
2247	65-69	0.055503415846182236
2247	70-74	0.14951944188948119
2247	75-79	-0.11390275703147523
2247	80-84	0.01691581028816813
2247	85-89	-0.26742464990547177
2247	90-94	-0.14312513170495578
2247	95-99	-0.03202054665042198
2247	100-104	0.0038449205130106634
2247	105-109	-0.298093847634334
2247	110-114	0.15026129779708697
2247	115-119	-0.09324680620233039
2247	120-124	0.1341355192896927
2247	125-129	-0.3942227702903054
2247	130-134	-0.10253530275767275
2247	135-139	-0.037835771817178454
2247	140-144	-0.23934723864110197
2247	145-149	-0.25876207952485686
2247	150-154	-0.07427065657547871
2247	155-159	0.023712982539606742
2247	160-164	-0.049310872912172954
2247	165-169	-0.4994556188948138
2247	170-174	-0.17147556962440547
2247	175-179	-0.22025180279639756
2247	180-184	-0.18621432042093033
2247	185-189	-0.4099729251480255
2247	190-194	0.13876007083338493
2247	195-199	-0.1636379939541044
2247	200-204	-0.32632482916722694
2247	205-209	-0.030289151054830654
2247	210-214	0.26417102463175723
2247	215-219	0.030507937928412332
2247	220-224	-0.05714074887981013
2247	225-229	-0.23717784938757092
2247	230-234	0.4801318504796157
2247	235-239	0.24305613894948408
2247	240-244	-0.3059889814112253
2247	245-249	0.36677771771363155
2247	250	-0.9536953594464208
2248	1	0.22998305474728653
2248	2	0.10746192513676789
2248	3	0.1321523467858512
2248	4	0.23208981854822497
2248	5	-0.03930863750176172
2248	6	-0.014526424099436497
2248	7	-0.13839169883372904
2248	8	-0.03463815659529956
2248	9	0.22996809694983256
2248	10-14	0.12659310439456561
2248	15-19	0.10124200255302895
2248	20-24	-0.056465294016398104
2248	25-29	-0.06164759973110989
2248	30-34	0.006631241608786809
2248	35-39	0.046490352971240156
2248	40-44	0.15832039828438127
2248	45-49	0.27169449071163143
2248	50-54	-0.029443775954412388
2248	55-59	0.056473659069652626
2248	60-64	0.17166393547225312
2248	65-69	0.048524684391118456
2248	70-74	-0.03890733360752563
2248	75-79	0.19174052173290335
2248	80-84	0.006330255492088099
2248	85-89	0.10107275101783841
2248	90-94	0.0349520268988428
2248	95-99	0.21390719370474898
2248	100-104	0.21376531242973584
2248	105-109	0.1691035395875531
2248	110-114	0.41010784511166065
2248	115-119	0.3168981213339066
2248	120-124	0.19807413821553155
2248	125-129	0.34951124505496267
2248	130-134	0.2834834525705432
2248	135-139	0.08143106535246858
2248	140-144	0.048888055476545844
2248	145-149	0.1824143910633822
2248	150-154	0.008082284600995138
2248	155-159	0.30606592371608343
2248	160-164	0.07421853885253427
2248	165-169	0.07113261639930357
2248	170-174	0.2697009009638265
2248	175-179	0.020924667791831553
2248	180-184	0.12555038546142328
2248	185-189	0.24885060426373684
2248	190-194	0.4681718355392732
2248	195-199	0.18342082957531147
2248	200-204	0.21485164142100643
2248	205-209	0.22853437835693313
2248	210-214	0.0877004363964673
2248	215-219	0.24815499675194985
2248	220-224	0.43697689817901164
2248	225-229	-0.12541314350521304
2248	230-234	-0.13163285540273506
2248	235-239	0.6430561389494898
2248	240-244	0.06459925388288923
2248	245-249	0.09618948241951131
2248	250	1.7227752287888691
2249	1	-0.029310842844481044
2249	2	-0.02440620673136351
2249	3	-0.0039243424823283135
2249	4	0.10022168668009357
2249	5	-0.19736334874796313
2249	6	0.1131331503686468
2249	7	-0.019850665399076206
2249	8	0.11008945621742328
2249	9	0.22996809694983256
2249	10-14	0.12575139291455883
2249	15-19	-0.0929595405846797
2249	20-24	-0.03186861410057418
2249	25-29	0.035289505716633585
2249	30-34	0.10539205526321638
2249	35-39	0.005293252199670917
2249	40-44	-0.10602376818744119
2249	45-49	-0.25736793622313314
2249	50-54	0.033357252804066206
2249	55-59	-0.09915628607001281
2249	60-64	-0.27068924794924953
2249	65-69	-0.027745043012039616
2249	70-74	-0.09022230019848365
2249	75-79	-0.047346703921007816
2249	80-84	0.03947789628356446
2249	85-89	-0.10154066411990925
2249	90-94	0.08897047222163224
2249	95-99	0.022866350489991305
2249	100-104	0.05856109635595175
2249	105-109	0.04104029848083002
2249	110-114	0.10839506513801211
2249	115-119	0.11584410288858038
2249	120-124	0.014361763633587543
2249	125-129	0.09842428853323071
2249	130-134	-0.1297411851106176
2249	135-139	0.12282599288869989
2249	140-144	-0.009567826876391905
2249	145-149	-0.14993855011308455
2249	150-154	0.043744049306880584
2249	155-159	0.10091886489254875
2249	160-164	-0.03386969644159166
2249	165-169	-0.22114679536539938
2249	170-174	0.05278913625794246
2249	175-179	0.061365844262418534
2249	180-184	0.5170945031084813
2249	185-189	-0.11070821926567476
2249	190-194	0.09023065906868766
2249	195-199	0.08268553545766366
2249	200-204	-0.09323659387310812
2249	205-209	-0.5817597392901206
2249	210-214	0.12299455404352244
2249	215-219	-0.15221265030687903
2249	220-224	0.29543278053195365
2249	225-229	-0.12210431997580429
2249	230-234	0.25072008577373595
2249	235-239	0.6684237860083115
2249	240-244	-0.37326839317593397
2249	245-249	-0.15086934110989603
2249	250	1.6124811111418111
2250	1	0.635582158890621
2250	2	0.10746192513676789
2250	3	0.1334961317802481
2250	4	0.10577402907453859
2250	5	0.08835093696632157
2250	6	-0.013182639105039584
2250	7	0.1395478308415221
2250	8	-0.03172662244076463
2250	9	0.22996809694983256
2250	10-14	-0.024717085974977238
2250	15-19	0.0018467058005171566
2250	20-24	-0.12607335672636566
2250	25-29	0.14740055256451967
2250	30-34	-0.054376597137014926
2250	35-39	0.10315328690181502
2250	40-44	0.24132151810520952
2250	45-49	0.16974600246975058
2250	50-54	0.09955958350807492
2250	55-59	0.21567809940267324
2250	60-64	0.13926094075114293
2250	65-69	0.16249885942698228
2250	70-74	0.1370559691850488
2250	75-79	0.119740054069851
2250	80-84	0.14272462168926836
2250	85-89	0.13074983145416041
2250	90-94	0.16169774494890987
2250	95-99	0.24654933417298253
2250	100-104	0.37697601477086806
2250	105-109	0.1388757963163343
2250	110-114	0.19187502603732298
2250	115-119	0.25191448412024897
2250	120-124	0.10845971750414662
2250	125-129	0.20211281312338514
2250	130-134	0.2048899624303644
2250	135-139	0.1915759928887013
2250	140-144	0.20221496000885253
2250	145-149	-0.03272543535899075
2250	150-154	0.28011700012655183
2250	155-159	0.0031729632532062624
2250	160-164	0.14297456585349266
2250	165-169	0.49678353250345
2250	170-174	0.018977660848101152
2250	175-179	0.20665272950832048
2250	180-184	0.2575658145838915
2250	185-189	0.034578665980227186
2250	190-194	0.1627716426752457
2250	195-199	0.3214150436543832
2250	200-204	0.152460127438367
2250	205-209	0.004715670545941464
2250	210-214	0.3590601278140113
2250	215-219	0.16059472674230335
2250	220-224	0.13446966577785702
2250	225-229	-0.3095018609594078
2250	230-234	-9.95863574146938E-5
2250	235-239	-0.07758031235234597
2250	240-244	0.30982586911914467
2250	245-249	0.05732738020158479
2250	250	-0.2584205282024499
2251	1	-0.21849420849843426
2251	2	-0.14744003564754848
2251	3	0.1421648624304055
2251	4	0.11444275972469597
2251	5	-0.029296121857207424
2251	6	-0.004513908454882198
2251	7	0.1482165614916795
2251	8	0.006663470438496688
2251	9	-0.024933863834483816
2251	10-14	0.05016423497445999
2251	15-19	0.09006136008327559
2251	20-24	-0.01432929067890143
2251	25-29	0.02537784874615312
2251	30-34	0.014808129385166069
2251	35-39	0.009861233238240175
2251	40-44	0.10617187930232319
2251	45-49	0.17482340185055278
2251	50-54	0.16363090072477604
2251	55-59	0.047170798610018494
2251	60-64	0.09220178271817758
2251	65-69	0.05550341584617513
2251	70-74	0.07380378464771553
2251	75-79	0.06943282942521023
2251	80-84	0.071441366603203
2251	85-89	0.0949204350189703
2251	90-94	0.13085995528758332
2251	95-99	0.059942999331347835
2251	100-104	0.20276786997448681
2251	105-109	0.3119850400138091
2251	110-114	0.07327920061037929
2251	115-119	0.10087084085649423
2251	120-124	0.14590022517204204
2251	125-129	-0.10010512323147935
2251	130-134	0.20334705018350263
2251	135-139	0.03275246347693184
2251	140-144	-0.2511119445234513
2251	145-149	0.005943802828085154
2251	150-154	-0.18603536245782948
2251	155-159	0.1590071001866704
2251	160-164	0.1801008917936997
2251	165-169	0.27701496934047753
2251	170-174	0.05205384214029607
2251	175-179	-0.002604743972874246
2251	180-184	-0.12739079100916229
2251	185-189	0.11355648661668027
2251	190-194	-0.07888698799013838
2251	195-199	0.29518553545766224
2251	200-204	-0.0792660056378196
2251	205-209	0.25794614306281716
2251	210-214	0.19946514227881096
2251	215-219	0.165802055575476
2251	220-224	-0.42184663123275357
2251	225-229	-0.06070726115227387
2251	230-234	0.05660243871491133
2251	235-239	0.060703197773015916
2251	240-244	0.3175404303534819
2251	245-249	0.07854242359599084
2251	250	2.0621079768134507
2252	1	0.5092663694169417
2252	2	-0.01885386433691849
2252	3	0.1334961317802481
2252	4	0.23208981854822497
2252	5	0.08835093696632157
2252	6	0.1131331503686468
2252	7	0.1395478308415221
2252	8	-0.010673990861810978
2252	9	0.22996809694983256
2252	10-14	0.05107238770923317
2252	15-19	0.07763617948472046
2252	20-24	0.10550559064204634
2252	25-29	0.1726637104592541
2252	30-34	0.0508865607577178
2252	35-39	0.09473223427023214
2252	40-44	-0.019731113473739015
2252	45-49	0.19500916036449212
2252	50-54	0.09933561934234092
2252	55-59	0.11355043982820945
2252	60-64	0.17015831465629105
2252	65-69	-0.01053169846480273
2252	70-74	0.06701291747532423
2252	75-79	0.16058262699606018
2252	80-84	0.11433121679946368
2252	85-89	-0.010095194421204212
2252	90-94	0.24262466116993409
2252	95-99	0.21288417580193197
2252	100-104	0.42041492879801723
2252	105-109	0.194337981190273
2252	110-114	0.25563214178684746
2252	115-119	-0.05207033561408991
2252	120-124	0.22237081340733766
2252	125-129	0.4175419355920482
2252	130-134	0.3151117560658534
2252	135-139	0.3386348164181072
2252	140-144	0.20182923194712998
2252	145-149	0.07064968518102432
2252	150-154	0.03749404930687916
2252	155-159	0.2766541590101994
2252	160-164	0.3271597153231198
2252	165-169	0.006426734046357296
2252	170-174	0.23440678331676423
2252	175-179	0.2503364324977113
2252	180-184	0.6020209736967104
2252	185-189	0.4488506042637397
2252	190-194	0.5093483061275066
2252	195-199	0.37165612369295786
2252	200-204	0.2795575237739527
2252	205-209	0.2638284960039954
2252	210-214	0.5700533775729326
2252	215-219	0.7010961732225383
2252	220-224	0.4016827805319565
2252	225-229	0.19811626825949702
2252	230-234	0.5271906740090344
2252	235-239	0.3136443742436086
2252	240-244	0.6234227832946502
2252	245-249	0.5020718353606881
2252	250	0.4580693464359271
2253	1	0.5092663694169417
2253	2	-0.14516965381059777
2253	3	0.1334961317802481
2253	4	0.23208981854822497
2253	5	0.08835093696632157
2253	6	0.1131331503686468
2253	7	0.01323204136784284
2253	8	-0.1580424119144439
2253	9	-0.14897927147121948
2253	10-14	0.0763355456039676
2253	15-19	0.07763617948472756
2253	20-24	-0.02081019883163293
2253	25-29	0.12213739466977813
2253	30-34	0.029833929178771257
2253	35-39	0.0021006553228630764
2253	40-44	-0.15025742926321328
2253	45-49	0.013956528785541877
2253	50-54	0.18041064733786527
2253	55-59	0.07999367103226263
2253	60-64	0.05641269383087888
2253	65-69	0.0746939813782106
2253	70-74	0.021643010357450976
2253	75-79	0.16134857513043244
2253	80-84	-0.2055400041173172
2253	85-89	0.08961851325523895
2253	90-94	-0.01514531249116402
2253	95-99	0.17600972452888897
2253	100-104	-0.00557277971822856
2253	105-109	-0.02445042969645783
2253	110-114	0.14430641746727702
2253	115-119	-0.17533635844114315
2253	120-124	0.06928330974916008
2253	125-129	0.007620092729034411
2253	130-134	0.3112203533509188
2253	135-139	0.06234522365793538
2253	140-144	-0.0019716730302334895
2253	145-149	-0.09224624242077084
2253	150-154	-0.0671213353085065
2253	155-159	0.04534194181562867
2253	160-164	0.00516876509686881
2253	165-169	0.29683397386536825
2253	170-174	0.2541352901041023
2253	175-179	-0.029211078814498137
2253	180-184	0.0669983492623274
2253	185-189	0.21102254996509373
2253	190-194	0.1783075821456137
2253	195-199	0.3198009200730496
2253	200-204	0.34272494458842573
2253	205-209	0.3547787222483407
2253	210-214	0.061456092505054016
2253	215-219	-0.06750111184533125
2253	220-224	-0.08293260408342462
2253	225-229	-0.2337389353604138
2253	230-234	0.058412393466042545
2253	235-239	0.7725584013929279
2253	240-244	0.20894314528560187
2253	245-249	-0.3616385718791264
2253	250	-0.48944196578126764
2254	1	0.3701453710447211
2254	2	0.10746192513676789
2254	3	0.01238924084156423
2254	4	0.23208981854822497
2254	5	0.08835093696632157
2254	6	0.1131331503686468
2254	7	-0.0021776167981926164
2254	8	0.11824624787936955
2254	9	-0.0174545834625377
2254	10-14	0.07789821516447404
2254	15-19	0.0318846873523313
2254	20-24	-0.12490135455599471
2254	25-29	0.09895779618904754
2254	30-34	0.13665975663401042
2254	35-39	-0.0262010267172883
2254	40-44	-0.2617278579121489
2254	45-49	0.12473243762981667
2254	50-54	-0.06933099537387477
2254	55-59	0.09067809940267324
2254	60-64	0.14607463115955
2254	65-69	0.02101066988590361
2254	70-74	0.14879835269957908
2254	75-79	0.060447674229529014
2254	80-84	0.1501570953189244
2254	85-89	0.11140684712767523
2254	90-94	0.11587956313072567
2254	95-99	0.12303997866362693
2254	100-104	0.19757807098936553
2254	105-109	-0.05642753049384197
2254	110-114	0.1311223378652855
2254	115-119	0.022246151544152326
2254	120-124	0.028314712093575167
2254	125-129	0.2834242885332259
2254	130-134	0.2527588148893898
2254	135-139	-0.00577390359163843
2254	140-144	-0.014368551514074568
2254	145-149	0.2203513049593795
2254	150-154	0.15343607829238692
2254	155-159	0.23914350257371098
2254	160-164	0.2137752310946439
2254	165-169	0.38093653796792637
2254	170-174	0.2765210203159185
2254	175-179	-4.719921584239728E-5
2254	180-184	0.0956271118041343
2254	185-189	0.3554149691401278
2254	190-194	0.3079842822570953
2254	195-199	0.09808408618229691
2254	200-204	0.22107500032979033
2254	205-209	0.08454460853595691
2254	210-214	0.3316902062174236
2254	215-219	0.34534169751920274
2254	220-224	0.3741465486479001
2254	225-229	-0.12038330548304543
2254	230-234	-0.237685711327714
2254	235-239	0.24876798890686302
2254	240-244	0.20671349088203073
2254	245-249	0.056377035701700606
2254	250	0.6106695169389127
2255	1	-0.510829324362966
2255	2	-0.16526534759050548
2255	3	-0.14927898783697202
2255	4	-0.1997283632699549
2255	5	0.08835093696632157
2255	6	-0.2959577587222597
2255	7	-0.575045470593885
2255	8	-0.05349695736899207
2255	9	-0.6336682666865343
2255	10-14	-0.0706022534390911
2255	15-19	-4.020980272443353E-4
2255	20-24	-0.010140342372302769
2255	25-29	-0.4066185861914633
2255	30-34	-0.23911343924228134
2255	35-39	-0.2023491054426927
2255	40-44	-0.32930049146415996
2255	45-49	-0.6315937104489109
2255	50-54	-0.45410528465846767
2255	55-59	-0.28437138105254434
2255	60-64	-0.2032944394861218
2255	65-69	-0.37139074262693583
2255	70-74	-0.427125548755356
